Date,Hour,Sensor,Room,Sensor Value,Sensor Unit,Room Status
2025-08-14,22:55,Humidity Sensor,Bedroom,40.41,%,Normal Humidity
2025-08-14,23:00,Temperature Sensor,Living Room,17.79,°C,High Temperature
2025-08-14,23:00,Temperature Sensor,Kitchen,17.84,°C,High Temperature
2025-08-14,23:00,Temperature Sensor,Bedroom,18.57,°C,High Temperature
2025-08-14,23:00,Humidity Sensor,Living Room,33.55,%,Normal Humidity
2025-08-14,23:00,Humidity Sensor,Kitchen,33.67,%,Normal Humidity
2025-08-14,23:00,Humidity Sensor,Bedroom,34.36,%,Normal Humidity
2025-08-14,23:05,Temperature Sensor,Living Room,18.8,°C,High Temperature
2025-08-14,23:05,Temperature Sensor,Kitchen,17.37,°C,High Temperature
2025-08-14,23:05,Temperature Sensor,Bedroom,17.91,°C,High Temperature
2025-08-14,23:05,Humidity Sensor,Living Room,35.0,%,Normal Humidity
2025-08-14,23:05,Humidity Sensor,Kitchen,35.63,%,Normal Humidity
2025-08-14,23:05,Humidity Sensor,Bedroom,36.63,%,Normal Humidity
2025-08-14,23:10,Temperature Sensor,Living Room,18.42,°C,High Temperature
2025-08-14,23:10,Temperature Sensor,Kitchen,17.97,°C,High Temperature
2025-08-14,23:10,Temperature Sensor,Bedroom,17.58,°C,High Temperature
2025-08-14,23:10,Humidity Sensor,Living Room,34.39,%,Normal Humidity
2025-08-14,23:10,Humidity Sensor,Kitchen,35.23,%,Normal Humidity
2025-08-14,23:10,Humidity Sensor,Bedroom,33.83,%,Normal Humidity
2025-08-14,23:15,Temperature Sensor,Living Room,17.81,°C,High Temperature
2025-08-14,23:15,Temperature Sensor,Kitchen,17.33,°C,High Temperature
2025-08-14,23:15,Temperature Sensor,Bedroom,18.06,°C,High Temperature
2025-08-14,23:15,Humidity Sensor,Living Room,35.01,%,Normal Humidity
2025-08-14,23:15,Humidity Sensor,Kitchen,34.7,%,Normal Humidity
2025-08-14,23:15,Humidity Sensor,Bedroom,33.3,%,Normal Humidity
2025-08-14,23:20,Temperature Sensor,Living Room,17.32,°C,High Temperature
2025-08-14,23:20,Temperature Sensor,Kitchen,18.21,°C,High Temperature
2025-08-14,23:20,Temperature Sensor,Bedroom,18.33,°C,High Temperature
2025-08-14,23:20,Humidity Sensor,Living Room,34.07,%,Normal Humidity
2025-08-14,23:20,Humidity Sensor,Kitchen,36.51,%,Normal Humidity
2025-08-14,23:20,Humidity Sensor,Bedroom,33.58,%,Normal Humidity
2025-08-14,23:25,Temperature Sensor,Living Room,17.2,°C,High Temperature
2025-08-14,23:25,Temperature Sensor,Kitchen,18.03,°C,High Temperature
2025-08-14,23:25,Temperature Sensor,Bedroom,17.95,°C,High Temperature
2025-08-14,23:25,Humidity Sensor,Living Room,35.45,%,Normal Humidity
2025-08-14,23:25,Humidity Sensor,Kitchen,34.59,%,Normal Humidity
2025-08-14,23:25,Humidity Sensor,Bedroom,36.42,%,Normal Humidity
2025-08-14,23:30,Temperature Sensor,Living Room,18.16,°C,High Temperature
2025-08-14,23:30,Temperature Sensor,Kitchen,17.87,°C,High Temperature
2025-08-14,23:30,Temperature Sensor,Bedroom,17.96,°C,High Temperature
2025-08-14,23:30,Humidity Sensor,Living Room,35.6,%,Normal Humidity
2025-08-14,23:30,Humidity Sensor,Kitchen,36.51,%,Normal Humidity
2025-08-14,23:30,Humidity Sensor,Bedroom,36.23,%,Normal Humidity
2025-08-14,23:35,Temperature Sensor,Living Room,18.5,°C,High Temperature
2025-08-14,23:35,Temperature Sensor,Kitchen,18.05,°C,High Temperature
2025-08-14,23:35,Temperature Sensor,Bedroom,18.85,°C,High Temperature
2025-08-14,23:35,Humidity Sensor,Living Room,36.48,%,Normal Humidity
2025-08-14,23:35,Humidity Sensor,Kitchen,35.78,%,Normal Humidity
2025-08-14,23:35,Humidity Sensor,Bedroom,34.12,%,Normal Humidity
2025-08-14,23:40,Temperature Sensor,Living Room,17.21,°C,High Temperature
2025-08-14,23:40,Temperature Sensor,Kitchen,17.83,°C,High Temperature
2025-08-14,23:40,Temperature Sensor,Bedroom,18.64,°C,High Temperature
2025-08-14,23:40,Humidity Sensor,Living Room,33.99,%,Normal Humidity
2025-08-14,23:40,Humidity Sensor,Kitchen,33.94,%,Normal Humidity
2025-08-14,23:40,Humidity Sensor,Bedroom,33.85,%,Normal Humidity
2025-08-14,23:45,Temperature Sensor,Living Room,18.33,°C,High Temperature
2025-08-14,23:45,Temperature Sensor,Kitchen,18.6,°C,High Temperature
2025-08-14,23:45,Temperature Sensor,Bedroom,17.41,°C,High Temperature
2025-08-14,23:45,Humidity Sensor,Living Room,33.76,%,Normal Humidity
2025-08-14,23:45,Humidity Sensor,Kitchen,34.86,%,Normal Humidity
2025-08-14,23:45,Humidity Sensor,Bedroom,34.77,%,Normal Humidity
2025-08-14,23:50,Temperature Sensor,Living Room,18.33,°C,High Temperature
2025-08-14,23:50,Temperature Sensor,Kitchen,18.09,°C,High Temperature
2025-08-14,23:50,Temperature Sensor,Bedroom,18.22,°C,High Temperature
2025-08-14,23:50,Humidity Sensor,Living Room,34.25,%,Normal Humidity
2025-08-14,23:50,Humidity Sensor,Kitchen,33.66,%,Normal Humidity
2025-08-14,23:50,Humidity Sensor,Bedroom,34.76,%,Normal Humidity
2025-08-14,23:55,Temperature Sensor,Living Room,18.17,°C,High Temperature
2025-08-14,23:55,Temperature Sensor,Kitchen,18.82,°C,High Temperature
2025-08-14,23:55,Temperature Sensor,Bedroom,17.86,°C,High Temperature
2025-08-14,23:55,Humidity Sensor,Living Room,36.06,%,Normal Humidity
2025-08-14,23:55,Humidity Sensor,Kitchen,36.7,%,Normal Humidity
2025-08-14,23:55,Humidity Sensor,Bedroom,35.79,%,Normal Humidity
2025-08-15,00:00,Temperature Sensor,Living Room,16.34,°C,High Temperature
2025-08-15,00:00,Temperature Sensor,Kitchen,16.4,°C,High Temperature
2025-08-15,00:00,Temperature Sensor,Bedroom,16.83,°C,High Temperature
2025-08-15,00:00,Humidity Sensor,Living Room,28.9,%,Low Humidity
2025-08-15,00:00,Humidity Sensor,Kitchen,28.34,%,Low Humidity
2025-08-15,00:00,Humidity Sensor,Bedroom,27.5,%,Low Humidity
2025-08-15,00:05,Temperature Sensor,Living Room,16.68,°C,High Temperature
2025-08-15,00:05,Temperature Sensor,Kitchen,17.26,°C,High Temperature
2025-08-15,00:05,Temperature Sensor,Bedroom,16.34,°C,High Temperature
2025-08-15,00:05,Humidity Sensor,Living Room,28.14,%,Low Humidity
2025-08-15,00:05,Humidity Sensor,Kitchen,28.18,%,Low Humidity
2025-08-15,00:05,Humidity Sensor,Bedroom,28.28,%,Low Humidity
2025-08-15,00:10,Temperature Sensor,Living Room,16.27,°C,High Temperature
2025-08-15,00:10,Temperature Sensor,Kitchen,17.57,°C,High Temperature
2025-08-15,00:10,Temperature Sensor,Bedroom,17.11,°C,High Temperature
2025-08-15,00:10,Humidity Sensor,Living Room,27.79,%,Low Humidity
2025-08-15,00:10,Humidity Sensor,Kitchen,30.05,%,Normal Humidity
2025-08-15,00:10,Humidity Sensor,Bedroom,27.96,%,Low Humidity
2025-08-15,00:15,Temperature Sensor,Living Room,16.66,°C,High Temperature
2025-08-15,00:15,Temperature Sensor,Kitchen,16.67,°C,High Temperature
2025-08-15,00:15,Temperature Sensor,Bedroom,16.66,°C,High Temperature
2025-08-15,00:15,Humidity Sensor,Living Room,29.15,%,Low Humidity
2025-08-15,00:15,Humidity Sensor,Kitchen,29.32,%,Low Humidity
2025-08-15,00:15,Humidity Sensor,Bedroom,28.53,%,Low Humidity
2025-08-15,00:20,Temperature Sensor,Living Room,16.95,°C,High Temperature
2025-08-15,00:20,Temperature Sensor,Kitchen,16.8,°C,High Temperature
2025-08-15,00:20,Temperature Sensor,Bedroom,17.46,°C,High Temperature
2025-08-15,00:20,Humidity Sensor,Living Room,29.47,%,Low Humidity
2025-08-15,00:20,Humidity Sensor,Kitchen,28.3,%,Low Humidity
2025-08-15,00:20,Humidity Sensor,Bedroom,28.41,%,Low Humidity
2025-08-15,00:25,Temperature Sensor,Living Room,16.85,°C,High Temperature
2025-08-15,00:25,Temperature Sensor,Kitchen,16.85,°C,High Temperature
2025-08-15,00:25,Temperature Sensor,Bedroom,17.38,°C,High Temperature
2025-08-15,00:25,Humidity Sensor,Living Room,28.51,%,Low Humidity
2025-08-15,00:25,Humidity Sensor,Kitchen,28.49,%,Low Humidity
2025-08-15,00:25,Humidity Sensor,Bedroom,29.17,%,Low Humidity
2025-08-15,00:30,Temperature Sensor,Living Room,17.38,°C,High Temperature
2025-08-15,00:30,Temperature Sensor,Kitchen,17.44,°C,High Temperature
2025-08-15,00:30,Temperature Sensor,Bedroom,16.45,°C,High Temperature
2025-08-15,00:30,Humidity Sensor,Living Room,29.0,%,Low Humidity
2025-08-15,00:30,Humidity Sensor,Kitchen,29.98,%,Low Humidity
2025-08-15,00:30,Humidity Sensor,Bedroom,29.3,%,Low Humidity
2025-08-15,00:35,Temperature Sensor,Living Room,16.69,°C,High Temperature
2025-08-15,00:35,Temperature Sensor,Kitchen,16.34,°C,High Temperature
2025-08-15,00:35,Temperature Sensor,Bedroom,15.96,°C,High Temperature
2025-08-15,00:35,Humidity Sensor,Living Room,28.59,%,Low Humidity
2025-08-15,00:35,Humidity Sensor,Kitchen,28.87,%,Low Humidity
2025-08-15,00:35,Humidity Sensor,Bedroom,29.02,%,Low Humidity
2025-08-15,00:40,Temperature Sensor,Living Room,16.52,°C,High Temperature
2025-08-15,00:40,Temperature Sensor,Kitchen,16.53,°C,High Temperature
2025-08-15,00:40,Temperature Sensor,Bedroom,16.34,°C,High Temperature
2025-08-15,00:40,Humidity Sensor,Living Room,28.18,%,Low Humidity
2025-08-15,00:40,Humidity Sensor,Kitchen,29.33,%,Low Humidity
2025-08-15,00:40,Humidity Sensor,Bedroom,28.05,%,Low Humidity
2025-08-15,00:45,Temperature Sensor,Living Room,17.25,°C,High Temperature
2025-08-15,00:45,Temperature Sensor,Kitchen,16.13,°C,High Temperature
2025-08-15,00:45,Temperature Sensor,Bedroom,16.95,°C,High Temperature
2025-08-15,00:45,Humidity Sensor,Living Room,29.38,%,Low Humidity
2025-08-15,00:45,Humidity Sensor,Kitchen,29.19,%,Low Humidity
2025-08-15,00:45,Humidity Sensor,Bedroom,29.74,%,Low Humidity
2025-08-15,00:50,Temperature Sensor,Living Room,17.04,°C,High Temperature
2025-08-15,00:50,Temperature Sensor,Kitchen,17.1,°C,High Temperature
2025-08-15,00:50,Temperature Sensor,Bedroom,17.1,°C,High Temperature
2025-08-15,00:50,Humidity Sensor,Living Room,27.36,%,Low Humidity
2025-08-15,00:50,Humidity Sensor,Kitchen,29.26,%,Low Humidity
2025-08-15,00:50,Humidity Sensor,Bedroom,29.42,%,Low Humidity
2025-08-15,00:55,Temperature Sensor,Living Room,16.39,°C,High Temperature
2025-08-15,00:55,Temperature Sensor,Kitchen,16.49,°C,High Temperature
2025-08-15,00:55,Temperature Sensor,Bedroom,16.96,°C,High Temperature
2025-08-15,00:55,Humidity Sensor,Living Room,29.49,%,Low Humidity
2025-08-15,00:55,Humidity Sensor,Kitchen,29.11,%,Low Humidity
2025-08-15,00:55,Humidity Sensor,Bedroom,29.4,%,Low Humidity
2025-08-15,01:00,Temperature Sensor,Living Room,15.76,°C,High Temperature
2025-08-15,01:00,Temperature Sensor,Kitchen,15.92,°C,High Temperature
2025-08-15,01:00,Temperature Sensor,Bedroom,15.36,°C,High Temperature
2025-08-15,01:00,Humidity Sensor,Living Room,22.99,%,Low Humidity
2025-08-15,01:00,Humidity Sensor,Kitchen,24.61,%,Low Humidity
2025-08-15,01:00,Humidity Sensor,Bedroom,22.92,%,Low Humidity
2025-08-15,01:05,Temperature Sensor,Living Room,15.09,°C,High Temperature
2025-08-15,01:05,Temperature Sensor,Kitchen,16.09,°C,High Temperature
2025-08-15,01:05,Temperature Sensor,Bedroom,16.48,°C,High Temperature
2025-08-15,01:05,Humidity Sensor,Living Room,23.94,%,Low Humidity
2025-08-15,01:05,Humidity Sensor,Kitchen,23.01,%,Low Humidity
2025-08-15,01:05,Humidity Sensor,Bedroom,23.58,%,Low Humidity
2025-08-15,01:10,Temperature Sensor,Living Room,15.09,°C,High Temperature
2025-08-15,01:10,Temperature Sensor,Kitchen,15.29,°C,High Temperature
2025-08-15,01:10,Temperature Sensor,Bedroom,15.08,°C,High Temperature
2025-08-15,01:10,Humidity Sensor,Living Room,24.71,%,Low Humidity
2025-08-15,01:10,Humidity Sensor,Kitchen,23.69,%,Low Humidity
2025-08-15,01:10,Humidity Sensor,Bedroom,22.89,%,Low Humidity
2025-08-15,01:15,Temperature Sensor,Living Room,15.05,°C,High Temperature
2025-08-15,01:15,Temperature Sensor,Kitchen,15.44,°C,High Temperature
2025-08-15,01:15,Temperature Sensor,Bedroom,15.1,°C,High Temperature
2025-08-15,01:15,Humidity Sensor,Living Room,24.82,%,Low Humidity
2025-08-15,01:15,Humidity Sensor,Kitchen,23.06,%,Low Humidity
2025-08-15,01:15,Humidity Sensor,Bedroom,23.42,%,Low Humidity
2025-08-15,01:20,Temperature Sensor,Living Room,16.52,°C,High Temperature
2025-08-15,01:20,Temperature Sensor,Kitchen,15.7,°C,High Temperature
2025-08-15,01:20,Temperature Sensor,Bedroom,15.61,°C,High Temperature
2025-08-15,01:20,Humidity Sensor,Living Room,23.49,%,Low Humidity
2025-08-15,01:20,Humidity Sensor,Kitchen,25.12,%,Low Humidity
2025-08-15,01:20,Humidity Sensor,Bedroom,24.88,%,Low Humidity
2025-08-15,01:25,Temperature Sensor,Living Room,15.09,°C,High Temperature
2025-08-15,01:25,Temperature Sensor,Kitchen,16.23,°C,High Temperature
2025-08-15,01:25,Temperature Sensor,Bedroom,15.51,°C,High Temperature
2025-08-15,01:25,Humidity Sensor,Living Room,25.08,%,Low Humidity
2025-08-15,01:25,Humidity Sensor,Kitchen,23.68,%,Low Humidity
2025-08-15,01:25,Humidity Sensor,Bedroom,24.42,%,Low Humidity
2025-08-15,01:30,Temperature Sensor,Living Room,15.32,°C,High Temperature
2025-08-15,01:30,Temperature Sensor,Kitchen,15.97,°C,High Temperature
2025-08-15,01:30,Temperature Sensor,Bedroom,16.09,°C,High Temperature
2025-08-15,01:30,Humidity Sensor,Living Room,23.94,%,Low Humidity
2025-08-15,01:30,Humidity Sensor,Kitchen,24.55,%,Low Humidity
2025-08-15,01:30,Humidity Sensor,Bedroom,24.88,%,Low Humidity
2025-08-15,01:35,Temperature Sensor,Living Room,15.91,°C,High Temperature
2025-08-15,01:35,Temperature Sensor,Kitchen,16.14,°C,High Temperature
2025-08-15,01:35,Temperature Sensor,Bedroom,15.46,°C,High Temperature
2025-08-15,01:35,Humidity Sensor,Living Room,22.86,%,Low Humidity
2025-08-15,01:35,Humidity Sensor,Kitchen,24.72,%,Low Humidity
2025-08-15,01:35,Humidity Sensor,Bedroom,22.93,%,Low Humidity
2025-08-15,01:40,Temperature Sensor,Living Room,16.3,°C,High Temperature
2025-08-15,01:40,Temperature Sensor,Kitchen,15.21,°C,High Temperature
2025-08-15,01:40,Temperature Sensor,Bedroom,15.03,°C,High Temperature
2025-08-15,01:40,Humidity Sensor,Living Room,23.26,%,Low Humidity
2025-08-15,01:40,Humidity Sensor,Kitchen,24.45,%,Low Humidity
2025-08-15,01:40,Humidity Sensor,Bedroom,24.07,%,Low Humidity
2025-08-15,01:45,Temperature Sensor,Living Room,16.22,°C,High Temperature
2025-08-15,01:45,Temperature Sensor,Kitchen,15.39,°C,High Temperature
2025-08-15,01:45,Temperature Sensor,Bedroom,15.51,°C,High Temperature
2025-08-15,01:45,Humidity Sensor,Living Room,23.28,%,Low Humidity
2025-08-15,01:45,Humidity Sensor,Kitchen,24.59,%,Low Humidity
2025-08-15,01:45,Humidity Sensor,Bedroom,23.27,%,Low Humidity
2025-08-15,01:50,Temperature Sensor,Living Room,15.18,°C,High Temperature
2025-08-15,01:50,Temperature Sensor,Kitchen,16.41,°C,High Temperature
2025-08-15,01:50,Temperature Sensor,Bedroom,15.06,°C,High Temperature
2025-08-15,01:50,Humidity Sensor,Living Room,24.27,%,Low Humidity
2025-08-15,01:50,Humidity Sensor,Kitchen,25.18,%,Low Humidity
2025-08-15,01:50,Humidity Sensor,Bedroom,24.36,%,Low Humidity
2025-08-15,01:55,Temperature Sensor,Living Room,16.28,°C,High Temperature
2025-08-15,01:55,Temperature Sensor,Kitchen,15.14,°C,High Temperature
2025-08-15,01:55,Temperature Sensor,Bedroom,16.55,°C,High Temperature
2025-08-15,01:55,Humidity Sensor,Living Room,23.65,%,Low Humidity
2025-08-15,01:55,Humidity Sensor,Kitchen,23.94,%,Low Humidity
2025-08-15,01:55,Humidity Sensor,Bedroom,24.15,%,Low Humidity
2025-08-15,02:00,Temperature Sensor,Living Room,15.6,°C,High Temperature
2025-08-15,02:00,Temperature Sensor,Kitchen,15.0,°C,High Temperature
2025-08-15,02:00,Temperature Sensor,Bedroom,15.84,°C,High Temperature
2025-08-15,02:00,Humidity Sensor,Living Room,21.64,%,Low Humidity
2025-08-15,02:00,Humidity Sensor,Kitchen,20.95,%,Low Humidity
2025-08-15,02:00,Humidity Sensor,Bedroom,20.13,%,Low Humidity
2025-08-15,02:05,Temperature Sensor,Living Room,15.11,°C,High Temperature
2025-08-15,02:05,Temperature Sensor,Kitchen,15.0,°C,High Temperature
2025-08-15,02:05,Temperature Sensor,Bedroom,15.6,°C,High Temperature
2025-08-15,02:05,Humidity Sensor,Living Room,20.8,%,Low Humidity
2025-08-15,02:05,Humidity Sensor,Kitchen,21.93,%,Low Humidity
2025-08-15,02:05,Humidity Sensor,Bedroom,20.04,%,Low Humidity
2025-08-15,02:10,Temperature Sensor,Living Room,15.07,°C,High Temperature
2025-08-15,02:10,Temperature Sensor,Kitchen,15.35,°C,High Temperature
2025-08-15,02:10,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-15,02:10,Humidity Sensor,Living Room,21.25,%,Low Humidity
2025-08-15,02:10,Humidity Sensor,Kitchen,20.64,%,Low Humidity
2025-08-15,02:10,Humidity Sensor,Bedroom,21.21,%,Low Humidity
2025-08-15,02:15,Temperature Sensor,Living Room,15.36,°C,High Temperature
2025-08-15,02:15,Temperature Sensor,Kitchen,15.83,°C,High Temperature
2025-08-15,02:15,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-15,02:15,Humidity Sensor,Living Room,21.15,%,Low Humidity
2025-08-15,02:15,Humidity Sensor,Kitchen,21.68,%,Low Humidity
2025-08-15,02:15,Humidity Sensor,Bedroom,20.95,%,Low Humidity
2025-08-15,02:20,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-15,02:20,Temperature Sensor,Kitchen,15.0,°C,High Temperature
2025-08-15,02:20,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-15,02:20,Humidity Sensor,Living Room,20.23,%,Low Humidity
2025-08-15,02:20,Humidity Sensor,Kitchen,20.98,%,Low Humidity
2025-08-15,02:20,Humidity Sensor,Bedroom,20.58,%,Low Humidity
2025-08-15,02:25,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-15,02:25,Temperature Sensor,Kitchen,15.94,°C,High Temperature
2025-08-15,02:25,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-15,02:25,Humidity Sensor,Living Room,20.9,%,Low Humidity
2025-08-15,02:25,Humidity Sensor,Kitchen,20.19,%,Low Humidity
2025-08-15,02:25,Humidity Sensor,Bedroom,20.37,%,Low Humidity
2025-08-15,02:30,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-15,02:30,Temperature Sensor,Kitchen,15.55,°C,High Temperature
2025-08-15,02:30,Temperature Sensor,Bedroom,15.42,°C,High Temperature
2025-08-15,02:30,Humidity Sensor,Living Room,21.64,%,Low Humidity
2025-08-15,02:30,Humidity Sensor,Kitchen,21.76,%,Low Humidity
2025-08-15,02:30,Humidity Sensor,Bedroom,21.27,%,Low Humidity
2025-08-15,02:35,Temperature Sensor,Living Room,15.59,°C,High Temperature
2025-08-15,02:35,Temperature Sensor,Kitchen,15.0,°C,High Temperature
2025-08-15,02:35,Temperature Sensor,Bedroom,15.17,°C,High Temperature
2025-08-15,02:35,Humidity Sensor,Living Room,21.52,%,Low Humidity
2025-08-15,02:35,Humidity Sensor,Kitchen,20.07,%,Low Humidity
2025-08-15,02:35,Humidity Sensor,Bedroom,21.17,%,Low Humidity
2025-08-15,02:40,Temperature Sensor,Living Room,15.38,°C,High Temperature
2025-08-15,02:40,Temperature Sensor,Kitchen,15.0,°C,High Temperature
2025-08-15,02:40,Temperature Sensor,Bedroom,15.54,°C,High Temperature
2025-08-15,02:40,Humidity Sensor,Living Room,21.45,%,Low Humidity
2025-08-15,02:40,Humidity Sensor,Kitchen,21.37,%,Low Humidity
2025-08-15,02:40,Humidity Sensor,Bedroom,20.45,%,Low Humidity
2025-08-15,02:45,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-15,02:45,Temperature Sensor,Kitchen,15.32,°C,High Temperature
2025-08-15,02:45,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-15,02:45,Humidity Sensor,Living Room,21.21,%,Low Humidity
2025-08-15,02:45,Humidity Sensor,Kitchen,21.18,%,Low Humidity
2025-08-15,02:45,Humidity Sensor,Bedroom,20.56,%,Low Humidity
2025-08-15,02:50,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-15,02:50,Temperature Sensor,Kitchen,15.14,°C,High Temperature
2025-08-15,02:50,Temperature Sensor,Bedroom,15.51,°C,High Temperature
2025-08-15,02:50,Humidity Sensor,Living Room,21.06,%,Low Humidity
2025-08-15,02:50,Humidity Sensor,Kitchen,20.5,%,Low Humidity
2025-08-15,02:50,Humidity Sensor,Bedroom,20.56,%,Low Humidity
2025-08-15,02:55,Temperature Sensor,Living Room,15.78,°C,High Temperature
2025-08-15,02:55,Temperature Sensor,Kitchen,15.25,°C,High Temperature
2025-08-15,02:55,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-15,02:55,Humidity Sensor,Living Room,21.74,%,Low Humidity
2025-08-15,02:55,Humidity Sensor,Kitchen,21.05,%,Low Humidity
2025-08-15,02:55,Humidity Sensor,Bedroom,21.2,%,Low Humidity
2025-08-15,03:00,Temperature Sensor,Living Room,15.52,°C,High Temperature
2025-08-15,03:00,Temperature Sensor,Kitchen,15.59,°C,High Temperature
2025-08-15,03:00,Temperature Sensor,Bedroom,15.46,°C,High Temperature
2025-08-15,03:00,Humidity Sensor,Living Room,20.48,%,Low Humidity
2025-08-15,03:00,Humidity Sensor,Kitchen,20.0,%,Low Humidity
2025-08-15,03:00,Humidity Sensor,Bedroom,20.75,%,Low Humidity
2025-08-15,03:05,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-15,03:05,Temperature Sensor,Kitchen,15.61,°C,High Temperature
2025-08-15,03:05,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-15,03:05,Humidity Sensor,Living Room,20.62,%,Low Humidity
2025-08-15,03:05,Humidity Sensor,Kitchen,20.0,%,Low Humidity
